id,pagerank,coreness,constraint,effective_size,degree,name,ml_target
22895,9.442134702662882e-06,3,0.3333333333333333,3.0,3,ponyesteves,0
22896,1.3445720905875825e-05,16,0.04325216918619802,23.982284291231082,24,AbhinavJain13,0
22897,9.340912907451091e-06,3,0.3333333333333333,3.0,3,imlcl,0
22898,1.8767078140673607e-05,3,0.20000000000000004,5.0,5,ivanyu,1
22899,7.502234548892217e-05,30,0.01193313894480805,118.84360883864026,119,keith,0
22900,3.3561769961677396e-05,6,0.1032977951224635,10.938867270763193,11,iaciac,1
22901,2.7264774496007494e-05,15,0.048389687500751795,24.905383741155884,25,ManuCastrillonM,0
22902,9.290126220439465e-05,17,0.0513649283080115,21.946349075004807,22,salifm,0
22903,1.0092767152030807e-05,5,0.20309984803016315,4.9923245614035086,5,manzinello,0
22904,9.155512056366341e-06,1,1.0,1.0,1,earthperson,0
22905,1.168419915297982e-05,5,0.20377540158894078,4.990672014418586,5,Gregoor,0
22906,1.549574671748773e-05,2,0.5,2.0,2,The-Marvex,1
22907,9.155512056366341e-06,1,1.0,1.0,1,ZhengWG,1
22908,1.4172132230177458e-05,5,0.18568284404105448,6.867267441200186,7,elszczepano,0
22909,1.163609501153982e-05,2,0.5,2.0,2,flawimc,0
22910,2.2869491730196066e-05,8,0.09119599820008129,10.998426831051393,11,3tty0n,1
22911,9.78689697559323e-06,1,1.0,1.0,1,Yoshipe,0
22912,1.0572876806497775e-05,4,0.27488120259421106,3.9518237082066867,4,Nanamare,1
22913,1.4980084306486428e-05,4,0.2525390625,4.89375,5,HndrkMkt,1
22914,3.0335232956452024e-05,25,0.02111121785551457,53.93934716836319,54,JasinYip,0
22915,1.7461602466472463e-05,8,0.11528846233551204,8.982429227096219,9,gate3,0
22916,1.3877235514837324e-05,8,0.13313741445400312,8.911181584616617,9,micknudsen,1
22917,1.2037622638123472e-05,4,0.25,4.0,4,bedapudi6788,1
22918,9.650522762161627e-06,2,0.5,2.0,2,rtubio,1
22919,9.345321452656863e-06,1,1.0,1.0,1,Samanimkr,1
22920,9.155512056366341e-06,1,1.0,1.0,1,gaiar,0
22921,1.4631405163390622e-05,6,0.18166062718492648,5.956698375354394,6,dewey,0
22922,1.6866322847340788e-05,9,0.12897391191170843,8.923871508461765,9,YerlinMatu,0
22923,9.818755750388287e-06,1,1.0,1.0,1,dipta007,0
22924,1.0484970009682739e-05,4,0.25,4.0,4,david-saint,0
22925,1.3998280605908002e-05,9,0.09192519303149571,10.994568823159877,11,arkist,0
22926,1.1725876665674323e-05,9,0.11194561261575378,8.996259535992767,9,ESWAT,0
22927,9.155512056366341e-06,1,1.0,1.0,1,bmnepali,0
22928,2.4110893949673734e-05,19,0.04121391396439364,26.947621704393686,27,thekemkid,0
22929,9.572329089905747e-06,1,1.0,1.0,1,manasb-uoe,0
22930,1.5946354452060675e-05,6,0.1432714863503725,6.998555941750012,7,singh1114,1
22931,1.1749573805670136e-05,2,0.5,2.0,2,tevykak,0
22932,4.294926885341188e-05,20,0.02636001046987369,39.975691810153556,40,kaonashi-tyc,1
22933,9.155512056366341e-06,1,1.0,1.0,1,intelaashish,1
22934,9.408219024171547e-06,4,0.2503994820537015,3.9992016877889367,4,Varavarforvar,0
22935,1.0680599550863477e-05,5,0.20323887005879887,4.991953698848425,5,revanli,0
22936,1.0319037956155474e-05,2,0.5002219297966501,1.999778101570289,2,levilindsey,0
22937,1.1749573805670136e-05,2,0.7608506944444444,1.7708333333333335,2,liudaizong,1
22938,0.00048806386458943743,17,0.028103486996265036,38.958073923686825,39,gineshidalgo99,1
22939,9.480429927003775e-06,1,1.0,1.0,1,lannyzhujin,0
22940,2.6287684503312983e-05,12,0.05096101531560569,20.966785587582496,21,mlantz,0
22941,2.721738938666931e-05,14,0.06370981400425017,17.93227065476745,18,scottrigby,0
22942,1.006529331303584e-05,7,0.14760432757687303,6.983619494938665,7,mateusduraes,0
22943,1.0921830885531447e-05,5,0.20140432007874892,4.996515198777972,5,Grohden,0
22944,1.7388827645509622e-05,6,0.1542739400038453,7.901939910379439,8,scottconnerly,0
22945,9.572329089905747e-06,1,1.0,1.0,1,jyane,0
22946,9.155512056366341e-06,1,1.0,1.0,1,tibaes,1
22947,1.0570588142854365e-05,3,0.3900171753203857,2.9218390804597703,3,JalexChang,0
22948,9.35874957161747e-06,2,0.5155800103549983,1.9845741113346747,2,bestJoe,1
22949,1.509626171202722e-05,12,0.08654229645405136,11.981667530754896,12,isharaux,1
22950,3.588741317199928e-05,24,0.02537367043822302,46.917798304139644,47,jerodsanto,0
22951,9.433447243791748e-06,6,0.17930863267190694,6.890258577453742,7,pueue,0
22952,1.4979964461556375e-05,11,0.0975450497519346,11.920230889782312,12,BoltDoggy,0
22953,1.5693363000069704e-05,13,0.061847671937049424,16.97683407527409,17,OriPekelman,0
22954,1.2404195936981424e-05,4,0.26071898145883526,3.9788083355330675,4,iloveluce,1
22955,1.0420798050155287e-05,3,0.3333333333333333,3.0,3,Maartz,0
22956,1.0214601452642642e-05,1,1.0,1.0,1,ifischer,0
22957,2.9859434991971642e-05,7,0.0924978427953217,10.991637574807637,11,aaronamm,0
22958,9.807007270202685e-06,2,0.5,2.0,2,cozmo,0
22959,2.9654426008274783e-05,15,0.04645144890027776,23.94993842382361,24,sculove,0
22960,1.1951035608812358e-05,3,0.3333333333333333,3.0,3,emulienfou,0
22961,1.0816227983637944e-05,6,0.15729045023358465,6.951229938143293,7,thailh12,1
22962,1.0096106356664665e-05,1,1.0,1.0,1,lsa2127291,0
22963,1.0998372787864814e-05,1,1.0,1.0,1,stevendbrown,1
22964,1.1693154581653404e-05,5,0.2509110940236662,4.885359477124183,5,seppestas,0
22965,9.635350264971107e-06,4,0.2515168497057836,3.996983612939761,4,josephilipraja,0
22966,1.0233148009710877e-05,8,0.1305794226031177,7.978246695519893,8,LookingLMH,0
22967,4.1631161449945415e-05,15,0.0418537287069431,23.99780623982482,24,DrewDahlman,0
22968,1.2880539284906328e-05,4,0.25869085591958935,3.9831738945578232,4,daveedgarcia,0
22969,1.0452701157920111e-05,4,0.2503692850611284,3.9992620174266236,4,hby910830,0
22970,1.986795189635362e-05,13,0.0678924751604627,16.930633603584916,17,AbdullahKady,0
22971,2.9010177043783505e-05,21,0.030245971057490603,42.866540443068985,43,incleaf,0
22972,2.4463994563923906e-05,5,0.2422425348466339,4.903107088989442,5,mohammadbashiri,1
22973,2.5139665234144267e-05,15,0.04366352349348254,23.97782351008313,24,eglassman,0
22974,1.718923027383922e-05,10,0.10875027568956044,10.910051067354647,11,aravindcraj,0
22975,1.3575380079834472e-05,9,0.10121178642138537,9.994026768253347,10,kasajei,0
22976,9.155512056366341e-06,1,1.0,1.0,1,cybr17crwlr,1
22977,3.428220840377466e-05,5,0.24073488804426396,4.904740758642218,5,leonardoeloy,0
22978,1.1268821948196791e-05,7,0.14469228418452634,6.993647656691135,7,gavin-hu,0
22979,1.1997917905174224e-05,15,0.0683138349406378,14.987768870402974,15,icodejs,0
22980,4.0643162750684054e-05,5,0.1668813313960188,5.999356868967111,6,avarun42,0
22981,1.1833461183361316e-05,5,0.19318634060620402,5.925086258059278,6,medeirosvictor,1
22982,9.155512056366341e-06,2,0.5084556458717352,1.9916138013674491,2,mogocat,0
22983,1.18857762957592e-05,5,0.20000000000000004,5.0,5,SkyaTura,0
22984,2.371753554425299e-05,11,0.06757663181541938,14.993287605890242,15,koddr,0
22985,1.0721551777185907e-05,3,0.33428869766259695,2.9985698263820764,3,aqeelmoshref,0
22986,1.3098941078563583e-05,1,1.0,1.0,1,Sebastix,0
22987,1.2743011727078655e-05,7,0.12814581451624385,7.987626991437967,8,ErickZH,0
22988,9.155512056366341e-06,2,0.5032032719428421,1.9968018473673994,2,Kanbc,1
22989,1.0711949105948618e-05,2,0.5,2.0,2,achabill,0
22990,1.0488479242538586e-05,6,0.18524560374042418,5.947412464756438,6,join123456,1
22991,1.861537334841229e-05,2,0.5,2.0,2,AdamIsrael,0
22992,1.1206570268402498e-05,3,0.3333333333333333,3.0,3,fernandoandreotti,1
22993,1.0010215426233168e-05,1,1.0,1.0,1,robolamp,1
22994,1.2147863108191762e-05,7,0.14902746283698665,6.979365079365079,7,soequelle,0
22995,2.3643027609034854e-05,18,0.03547477849216409,30.95862511760804,31,dongilbert,0
22996,2.8686258318858853e-05,24,0.030884080351855376,33.97631993638694,34,muxuezi,0
22997,1.312294895633133e-05,8,0.10142763640078403,9.992989038535448,10,froeder,0
22998,1.8391655942391604e-05,8,0.08550505839063541,11.98734236449111,12,rafaelklaessen,0
22999,1.1809185274251375e-05,7,0.14608584682826367,6.989110017471676,7,bmutinda,0
23000,9.155512056366341e-06,1,1.0,1.0,1,Deen12520,1
23001,9.759241690152695e-06,2,0.5,2.0,2,ersoy-insider,0
23002,1.1668442109356787e-05,6,0.14443780490463765,6.994519015373478,7,joshsaintjacque,0
23003,9.155512056366341e-06,2,0.5,2.0,2,lampietti,0
23004,1.3407749938495197e-05,14,0.07259742061411864,13.992003909564202,14,bijiasuo2006,0
23005,2.4973411279911576e-05,14,0.05204304529158065,20.955695121259648,21,asika32764,0
23006,9.950485408495321e-06,2,0.5,2.0,2,flickerapps,0
23007,1.0621730085511489e-05,1,1.0,1.0,1,dotKev,0
23008,2.730964371269921e-05,22,0.026857493296371014,42.93127747216156,43,hellerve,0
23009,9.155512056366341e-06,4,0.20128508603345438,4.996794721503586,5,ricardoham,0
23010,1.1101058368344188e-05,1,1.0,1.0,1,diggerdata,1
23011,9.594256393122316e-06,2,0.5,2.0,2,phpforlan,0
23012,1.2309300166017686e-05,5,0.20000000000000004,5.0,5,sfikas,1
23013,1.387715960335472e-05,2,0.5,2.0,2,ClikeX,0
23014,1.3226069579065884e-05,9,0.10261957796998494,9.9871125865493,10,lokisama,0
23015,1.0267252806067969e-05,1,1.0,1.0,1,HongyuJiang,1
23016,1.0720009675919605e-05,2,0.5,2.0,2,plusoneee,1
23017,1.515779551404723e-05,16,0.06027218079373582,17.959428425687346,18,Monine,0
23018,3.925497369029455e-05,7,0.0973887312614262,12.889240736605593,13,Shawn1993,1
23019,9.312943176028691e-06,2,0.5008813679404553,1.999119320131246,2,natpen,0
23020,9.386863588735166e-06,2,0.5004506601740892,1.999549489160069,2,gsmadi,0
23021,1.338517389073775e-05,9,0.07266864757579092,13.991730405926148,14,ranxian,0
23022,1.0047281574938847e-05,4,0.20862847222222225,4.979166666666667,5,armanozak,0
23023,1.4569601747190702e-05,4,0.25036270793239945,3.9992754387609986,4,ahz549467483,0
23024,9.155512056366341e-06,3,0.37171875,3.7875,4,thurbridi,1
23025,1.0074635298903755e-05,1,1.0,1.0,1,TurtleWolf,0
23026,9.155512056366341e-06,1,1.0,1.0,1,jacobkaufmann,1
23027,1.0954369493873861e-05,2,0.5,2.0,2,h476982844,0
23028,1.4362003695879852e-05,7,0.14650924123361617,6.9874126288204454,7,balajisr,0
23029,2.0828789928233425e-05,2,0.3333333333333333,3.0,3,ljb7977,1
23030,1.1397651636309665e-05,6,0.16808642024367956,5.995782259123698,6,D1no,0
23031,9.516075477076278e-06,3,0.3333333333333333,3.0,3,AnClark,0
23032,1.4641794763702169e-05,4,0.28309636452463516,3.936590091195354,4,2ez4wp,1
23033,1.1329939237012632e-05,1,1.0,1.0,1,savaf,0
23034,1.0319037956155474e-05,2,0.5010259591037061,1.9989748024859448,2,VindulaF,0
23035,1.2082960296705458e-05,14,0.06820491914687639,16.92763549452498,17,LypGitHub,0
23036,1.3148466394865421e-05,11,0.09294696143210117,10.988928538753003,11,caiquecastro,0
23037,1.5763585838704013e-05,4,0.26643243190376065,4.852867132867133,5,Milozms,1
23038,1.1006117690598833e-05,1,1.0,1.0,1,KentoNishi,1
23039,1.3874944712129937e-05,11,0.09324628662253001,10.98738632331213,11,jacoli,0
23040,2.2038258378914938e-05,16,0.054193573573115494,18.985606034369813,19,afonsof,0
23041,9.187320346123499e-06,4,0.20319033608740453,4.9921739861517445,5,mz2,0
23042,9.423863271811562e-06,3,0.35643692840680546,2.9662835249042145,3,olafurjohannsson,0
23043,7.084980879162127e-05,3,0.3333333333333333,3.0,3,rabbit-run,0
23044,1.749503788131007e-05,12,0.07657248902014652,13.966772431318429,14,coryetzkorn,0
23045,1.5374680434762922e-05,13,0.06858039636330229,15.953809004597108,16,ColorfulCat,0
23046,9.155512056366341e-06,1,1.0,1.0,1,dhhagan,0
23047,2.1478083628343315e-05,13,0.05762582122034661,19.93538206130434,20,adi518,0
23048,1.325444435984819e-05,5,0.17001164791813922,5.990096337590996,6,avallonking,1
23049,1.0319037956155474e-05,2,0.5004874316163206,1.9995126982507923,2,edgaraafelix,0
23050,0.00023002387477876634,34,0.004444094988135593,317.87140921296617,318,mourner,0
23051,4.3564371717128376e-05,24,0.019738673430797903,56.950189459177516,57,mariusae,1
23052,2.2849428799232837e-05,14,0.0571065240691269,20.907248118672058,21,alefcastelo,0
23053,1.1535001014359468e-05,3,0.38243932930312524,2.9330502612336966,3,alekhrycaiko,0
23054,9.155512056366341e-06,1,1.0,1.0,1,chenchao15,1
23055,1.3168894968385893e-05,5,0.16742568564014687,5.997730603548314,6,kahara,1
23056,9.155512056366341e-06,1,1.0,1.0,1,otorrillas,0
23057,9.257795350228726e-06,1,1.0,1.0,1,jtberglund,0
23058,2.0516803129982557e-05,23,0.037106767675517384,30.933350927909014,31,iJaniashvili,0
23059,1.1501869741914835e-05,6,0.16700124870545652,5.998997851325299,6,leo-mao,1
23060,2.6746269073558794e-05,30,0.01724592267971058,60.97533454946344,61,shanezhiu,0
23061,9.6743244062271e-06,1,1.0,1.0,1,richard-roberts,1
23062,1.0244873846607952e-05,8,0.08042793753873712,12.978220569889602,13,kde713,0
23063,1.007906602677088e-05,6,0.16862819953305713,5.994213424482503,6,billgloff,0
23064,1.2625810693755211e-05,2,0.5,2.0,2,mcanalesmayo,0
23065,1.296302042481657e-05,6,0.1760178669904361,5.972852147852148,6,bruno-alencar,0
23066,2.3172610980798633e-05,13,0.07002449267502785,16.91162542324026,17,nourharidy,0
23067,9.155512056366341e-06,1,1.0,1.0,1,adrianw,0
23068,1.1574299514243761e-05,3,0.3333333333333333,3.0,3,ChenhuaYang,1
23069,2.6684816295947822e-05,16,0.03901213581394861,27.95621536748304,28,TobiasLee,1
23070,1.0258601861010771e-05,1,1.0,1.0,1,joel-eriksson,0
23071,1.6920089822775666e-05,11,0.08982640038431532,11.962384867404731,12,andres-morenogr,0
23072,4.807471572612171e-05,24,0.017199544670180766,63.96211541491194,64,theacodes,0
23073,9.155512056366341e-06,1,1.0,1.0,1,KathrynBrusewitz,0
23074,9.155512056366341e-06,2,0.5,2.0,2,sjparsons,0
23075,1.1644464216514118e-05,6,0.14285714285714285,7.0,7,restmount,0
23076,1.6373967143813447e-05,3,0.25,4.0,4,sumanp,0
23077,3.256817798776578e-05,14,0.05922777890186692,18.94271032552548,19,bishalg,0
23078,1.2300680088969904e-05,2,0.5,2.0,2,gunturaf,0
23079,1.0112125250334156e-05,1,1.0,1.0,1,dzhwinter,1
23080,9.155512056366341e-06,1,0.5,2.0,2,kaitlynhova,0
23081,1.190925729022178e-05,3,0.3333333333333333,3.0,3,Tonyvitamin,1
23082,9.999479867465504e-06,4,0.2501331065990044,3.9997338604135635,4,sjimenez77,0
23083,2.2894180194644394e-05,8,0.08909096391219737,11.966768203270462,12,Guyanqi,1
23084,1.3712654150670337e-05,11,0.09425348087206145,10.98194242801277,11,samliu,0
23085,1.2411110840024259e-05,5,0.16666666666666669,6.0,6,WeichenXu123,1
23086,0.0006802725153752321,28,0.0280546090164652,39.94410769925248,40,shallwefootball,0
23087,1.1785885034596394e-05,13,0.07971865581885305,12.982199553058047,13,klebercode,0
23088,9.93750809277038e-06,5,0.2074722148884146,4.981671171243553,5,Sky-Zeng,0
23089,2.164925726241803e-05,6,0.29400974980705163,5.67607665432787,6,d33d33,0
23090,9.155512056366341e-06,21,0.03225660209987729,31.984623889504437,32,luanpontolio,0
23091,9.155512056366341e-06,1,1.0,1.0,1,thiagolucio,0
23092,9.187320346123499e-06,1,1.0,1.0,1,XikunZhang,1
23093,9.68350938460323e-06,2,0.5,2.0,2,justkaran,1
23094,9.628147889467647e-06,1,1.0,1.0,1,aekram43,0
23095,1.6004075995814938e-05,9,0.10212182506575651,10.943279208921306,11,eduardo-melo,0
23096,1.0240134257706456e-05,2,0.5,2.0,2,hankso,0
23097,1.2700420819885856e-05,4,0.250063875582707,3.999872270753957,4,cjjuice,0
23098,1.0455908109863222e-05,5,0.20697117588970687,4.982835805343326,5,JasonLinkinBright,1
23099,1.3550842938017634e-05,9,0.11266754094057477,8.993106995884773,9,SauloSilva,0
23100,3.391933561602686e-05,18,0.034750055978603867,34.915592351073116,35,adityaladwa,0
23101,9.187320346123499e-06,2,0.5,2.0,2,seanlim,0
23102,1.1944980392411281e-05,12,0.08095667327127407,12.975549857792757,13,r0bl0rd,0
23103,9.155512056366341e-06,1,1.0,1.0,1,jsyqrt,1
23104,1.0442640536018031e-05,4,0.25,4.0,4,jeffbass,1
23105,1.9853121873920018e-05,11,0.07840631904562176,14.920725190045472,15,JulioCesarCeron,0
23106,1.751075018280642e-05,11,0.0706415361964801,14.971113933305208,15,matbesancon,1
23107,1.2621240892171436e-05,6,0.17802256540482186,5.967794166376185,6,TamikoT,0
23108,5.559916982769553e-05,29,0.016148780467291117,100.79979191169849,101,liangfeidotme,0
23109,9.155512056366341e-06,1,1.0,1.0,1,kylelol,0
23110,2.3269685899974784e-05,9,0.07142857142857142,14.0,14,frenck,0
23111,1.443381936368294e-05,13,0.06577112863781787,15.975277687188266,16,theprivileges,0
23112,0.0002765395565056212,32,0.015580589725518599,72.93691344273601,73,geekvijay,0
23113,1.0792743579703405e-05,2,0.5217731778761125,1.9786611054937646,2,forvoid,1
23114,1.4924952571720049e-05,5,0.21067606545793438,4.974569490480798,5,roadman,0
23115,9.155512056366341e-06,1,1.0,1.0,1,achrafkh,0
23116,1.0387773805692427e-05,1,1.0,1.0,1,VPManske,1
23117,9.187320346123499e-06,1,1.0,1.0,1,ArnabRaxit,1
23118,1.0101086761812355e-05,6,0.17125124700252278,5.986644983570155,6,AliKhan1990,0
23119,1.6316962823433348e-05,1,1.0,1.0,1,ruben69695,0
23120,1.3820362653197853e-05,13,0.06406094906803517,15.98775784425367,16,MIFind,0
23121,1.938235080861988e-05,7,0.14718954963018252,9.793474471226764,10,sbimochan,0
23122,1.0655419457688093e-05,5,0.178941853763786,6.890330774360508,7,acareaga,0
23123,2.549825873511845e-05,12,0.04762969750344602,23.936732713975957,24,mpkuse,1
23124,1.5426146368074566e-05,9,0.10090310768334136,10.948668562414223,11,damons,0
23125,1.4774146719259895e-05,9,0.10113845500725156,9.994350518861559,10,afbora,0
23126,1.2859856548488738e-05,6,0.21288932088041634,5.872088095679645,6,corneliouzbett,0
23127,2.055449121834692e-05,21,0.043101667399658,26.923859428297487,27,necfol,0
23128,1.1758586154434665e-05,2,0.5,2.0,2,mrsupiri,1
23129,2.2187742782579536e-05,12,0.0606416036544272,16.985250491911184,17,jthomas,0
23130,1.020993299617926e-05,2,0.5,2.0,2,AlexYangLi,1
23131,1.2756553981132355e-05,6,0.19147962358926804,5.929022882394111,6,bshahr,1
23132,1.2866914695815076e-05,6,0.18666074131931706,5.9438360074836245,6,Zettersten,0
23133,1.4271410213694011e-05,13,0.07872788357907841,14.918175172351015,15,guan-wy,0
23134,1.7711273530895576e-05,8,0.09246167170473346,10.991618657032191,11,danielbonifacio,0
23135,9.369348169902297e-06,1,1.0,1.0,1,Inv0k3r,1
23136,2.5620603746351726e-05,5,0.15110603478646825,6.972192773213181,7,Rouffi,0
23137,9.76977192041498e-06,4,0.25252065500442694,3.994982636746009,4,FredrikAugust,0
23138,1.4216337659625843e-05,3,0.2619850811242752,3.976800976800977,4,kevinzeladacl,1
23139,1.3971962796381123e-05,3,0.3333333333333333,3.0,3,gitaumoses4,0
23140,1.426812790504916e-05,3,0.39798035831689677,2.9134615384615383,3,lfsimoes,1
23141,1.1056201101782417e-05,3,0.3333333333333333,3.0,3,danigar,0
23142,1.1142968851492991e-05,3,0.3333333333333333,3.0,3,leksa,0
23143,2.4346553565148473e-05,9,0.09128682504546962,11.954147686753059,12,minamion,1
23144,2.7220450601356653e-05,13,0.04029245155818804,25.977117586422835,26,smakosh,0
23145,9.155512056366341e-06,1,1.0,1.0,1,Ritali,1
23146,9.88134269007142e-06,1,1.0,1.0,1,sebcode,0
23147,1.6858511587599608e-05,15,0.056235300317221085,19.941783594352234,20,YuheiNakasaka,0
23148,1.2336042556568284e-05,10,0.10917872595137984,9.955671793065937,10,WisestCoder,0
23149,1.0541799473208256e-05,2,0.5,2.0,2,RobertLucian,0
23150,3.5905111807755616e-05,19,0.03869892178221925,32.888834635837554,33,developer-sandip,0
23151,1.78050250936679e-05,11,0.07174563314758911,14.964188328578222,15,chuan92,1
23152,1.0470076659407205e-05,4,0.25070763266188906,3.9985884296299012,4,DamonOuyang,1
23153,6.0410939309531624e-05,14,0.024348623858350654,43.96863383374702,44,huxiaoman7,1
23154,1.0411184849007519e-05,4,0.25180856047153594,3.9964032661181066,4,dandonahoe,0
23155,1.0904666277403796e-05,11,0.10061962694644458,12.865929082494176,13,MlWoo,1
23156,1.092765560675259e-05,7,0.12551456273310424,7.997950335193818,8,jrutheiser,0
23157,1.099144518233188e-05,9,0.11379319230328053,8.988092178453641,9,sagark1510,0
23158,9.751859444402722e-06,4,0.25194950809035327,3.9961125075325574,4,cod3rkane,0
23159,1.3046604680322037e-05,1,1.0,1.0,1,kckjn97,1
23160,4.377906951066399e-05,12,0.04873759369753902,21.96732851737072,22,pangolulu,1
23161,1.1318864912029522e-05,3,0.42136054421768704,2.876190476190476,3,Tekyid237,0
23162,2.094426368963568e-05,8,0.11290410507189609,8.992152213188799,9,dziudek,0
23163,3.868785048630198e-05,23,0.020204539035064476,59.90726957843265,60,HackyRoot,0
23164,1.1391485103587418e-05,8,0.11867501003070183,8.967473487463375,9,ds-hwang,0
23165,1.3247074098900246e-05,12,0.07178985246499701,13.997488548269805,14,maxcnunes,0
23166,1.279517807390936e-05,8,0.12740747811419204,7.9906530111223155,8,LeonardAukea,0
23167,3.311035076324266e-05,16,0.04562072144965501,22.976402828453,23,garyelephant,0
23168,2.0663607163454735e-05,11,0.06254633251036487,15.999629940077044,16,fanglinchen,0
23169,1.4563149363408495e-05,6,0.14687507623987928,6.9864418064785,7,aboire,0
23170,1.261330177742961e-05,5,0.2043909113867831,4.989113330512021,5,simplenclean,0
23171,0.00013977542918256763,9,0.08031714248719295,13.941279408079515,14,Huanghongru,1
23172,9.854844969754521e-06,2,0.5088974501365171,1.991156462585034,2,javyliu,0
23173,1.0348654436003945e-05,1,1.0,1.0,1,ridha,1
23174,2.588192323548065e-05,25,0.02988673643806737,43.86362541496489,44,rafaelangical,0
23175,9.273870780442028e-06,3,0.33629838647499183,2.9955691367456074,3,roberto-slopez,0
23176,9.529582241797601e-06,2,0.5,2.0,2,amandasaffer,0
23177,9.155512056366341e-06,2,0.5013118824285797,1.9986894860132733,2,shaneapen,0
23178,3.7536837306518886e-05,15,0.06845845803849689,19.844380899676764,20,musaprg,0
23179,1.0505292602748036e-05,5,0.20000000000000004,5.0,5,Purelightme,0
23180,9.660092177997371e-06,3,0.3346897052168367,2.9979701418949043,3,kyle-fox,0
23181,1.263468925667237e-05,5,0.21318458727526515,4.969322120987246,5,sud01oo,1
23182,1.0509102104520059e-05,5,0.20244404028307975,4.993946655387252,5,CameronBanga,0
23183,2.1610410058895447e-05,11,0.073867086660944,13.983670459241246,14,MichaelKohler,0
23184,2.0773835567101416e-05,10,0.07995015543290043,14.912478845371753,15,gabrieluizramos,0
23185,2.876965278327874e-05,7,0.21858009069699633,6.772216456067939,7,seonggukchoi,0
23186,1.262469250898055e-05,4,0.270328798185941,3.961904761904762,4,gtracy,0
23187,9.384643949475383e-06,1,1.0,1.0,1,luis-kaufmann-silva,0
23188,2.396992289947317e-05,9,0.09556366594487231,13.85237990826305,14,cperales,1
23189,1.5365772738731736e-05,10,0.09239636735750643,11.950707216813386,12,hsorellana,0
23190,1.3517214584300717e-05,9,0.11479107729591952,8.983859243353708,9,nuSapb,0
23191,1.303919249075222e-05,9,0.11606491873376157,8.978293586606041,9,lorceroth,0
23192,1.2758703828694755e-05,5,0.16666666666666669,6.0,6,shikow,0
23193,1.69436133804108e-05,18,0.04287883422467648,24.966765872761414,25,laszlolm,0
23194,1.6093613682848502e-05,10,0.08599460506384761,11.984424196631473,12,JianCheng,0
23195,1.0131441225688833e-05,4,0.20000000000000004,5.0,5,muhzi4u,0
23196,9.438137015435148e-06,3,0.36196539164786834,2.959131545338442,3,jfranciscosousa,0
23197,4.8891303060382016e-05,15,0.033895570958205674,31.9626174156107,32,lorey,0
23198,1.027821595676822e-05,6,0.18430562535039893,5.950457013515616,6,lluisrojass,0
23199,1.7001096079074356e-05,10,0.09022198806089186,11.961773638275325,12,mychaelgo,0
23200,9.155512056366341e-06,1,1.0,1.0,1,adamansky,0
23201,2.5559118736497228e-05,6,0.15754233410494636,6.950836058869617,7,strawberryfg,1
23202,1.2487039180260845e-05,2,0.5,2.0,2,scutzhe,1
23203,1.0319037956155474e-05,2,0.5011062680038051,1.9988946372814915,2,cli53,0
23204,0.00019383958478936001,33,0.0068235224179208735,281.79436331716107,282,LendisFabri,0
23205,9.403313528741223e-06,3,0.3333333333333333,3.0,3,JiangFan6,0
23206,9.232335832863445e-05,19,0.016136483079146925,70.95270228094041,71,mikeckennedy,1
23207,2.3874188825375057e-05,5,0.14285714285714285,7.0,7,daetal-us,0
23208,9.51094546354565e-06,2,0.5020978493517667,1.9979063183742518,2,hnistzhou,1
23209,2.5250168391286856e-05,31,0.019386715070009938,60.91811211976909,61,Thinking80s,0
23210,1.9126098822581516e-05,16,0.05902354789531433,16.998312069889707,17,codesve,0
23211,1.0827933463005748e-05,3,0.3333333333333333,3.0,3,kres0345,1
23212,1.4927058297962508e-05,8,0.11812854991414352,8.971947062459837,9,rafaelbressan,0
23213,1.0864262478613461e-05,4,0.25,4.0,4,guiherzog,0
23214,3.051900068605642e-05,6,0.12065759756723951,8.96293623495661,9,YozhikM,0
23215,9.187320346123499e-06,2,0.5,2.0,2,thierrygosselin,1
23216,1.6905149406971097e-05,11,0.09465525611333951,11.937916940953343,12,gtopia,0
23217,1.5337947314048425e-05,9,0.09285541613247501,10.989411525864195,11,ArthurAssuncao,0
23218,1.0241567940767783e-05,1,1.0,1.0,1,rahul1809,1
23219,1.5096947515025266e-05,17,0.056212082228840325,17.994160819146455,18,phcostabh,0
23220,9.155512056366341e-06,1,1.0,1.0,1,jayceefun,0
23221,1.2279997117255412e-05,8,0.1165866434744236,8.97714709500703,9,alexzhang2015,0
23222,1.0140867696680572e-05,3,0.3333333333333333,3.0,3,pablomdd,0
23223,1.0945713561490804e-05,8,0.125,8.0,8,anhari,0
23224,1.715533875601746e-05,1,1.0,1.0,1,cyprienruffino,1
23225,1.485515150185584e-05,13,0.08026872265983916,12.97865734450339,13,Deerdev,0
23226,9.973552447148889e-06,3,0.33882130733803645,2.9918162514223163,3,Umcaruje,0
23227,1.0499431019863554e-05,3,0.3335498922265112,2.999675252322665,3,mesutcan,0
23228,0.00010588012740704827,21,0.01376317496864649,82.94549813942339,83,FavioVazquez,1
23229,1.0816706567489209e-05,3,0.3333333333333333,3.0,3,captnseagraves,0
23230,2.568433793312149e-05,10,0.07928816419196935,13.952097421613873,14,novotelituk,1
23231,1.1152939603330263e-05,2,0.6489197530864199,1.8611111111111112,2,RyanQu,1
23232,1.5061052887853455e-05,7,0.15023538889515858,6.976160267448066,7,lastmjs,0
